fold,h,order,seasonal_order,mape_val,aicc,bic,lb_pvalue,RMSE,MAE,MAPE,sMAPE,RegionName
35,12,"(2, 2, 2)","(1, 1, 1, 12)",2.514436493134342,3349.1181266483086,3371.5488002306643,2.779838434102792e-17,8561.227733136726,6697.974879697363,0.7149872559921785,0.7190916514693585,"San Francisco, CA"
36,3,"(2, 2, 1)","(1, 1, 0, 12)",0.3968334067255265,3450.2051089673455,3466.4264255298153,6.599521788268943e-19,4815.194966286324,3816.875683707767,0.4092302290749426,0.4105642386367886,"San Francisco, CA"
36,6,"(2, 2, 1)","(1, 1, 0, 12)",0.3968334067255265,3450.2051089673455,3466.4264255298153,6.599521788268943e-19,7118.413241851884,5940.9526287815925,0.6339521548509607,0.6368445042937249,"San Francisco, CA"
36,12,"(2, 2, 1)","(1, 1, 0, 12)",0.3968334067255265,3450.2051089673455,3466.4264255298153,6.599521788268943e-19,19935.308417885262,13099.52992257177,1.362857559152566,1.3843413146387429,"San Francisco, CA"
37,3,"(2, 2, 1)","(1, 1, 1, 12)",0.44935205065163186,3504.0567226616813,3523.560958535932,1.4301939484301443e-20,13415.51608768012,10703.56903222242,1.1426009898587774,1.1324338142337147,"San Francisco, CA"
37,6,"(2, 2, 1)","(1, 1, 1, 12)",0.44935205065163186,3504.0567226616813,3523.560958535932,1.4301939484301443e-20,23618.357182546082,20614.675528522308,2.201746850299564,2.1703890342402885,"San Francisco, CA"
37,12,"(2, 2, 1)","(1, 1, 1, 12)",0.44935205065163186,3504.0567226616813,3523.560958535932,1.4301939484301443e-20,21886.234621666874,18778.590845809213,1.9523081353362466,1.9419798684476883,"San Francisco, CA"
38,3,"(2, 2, 1)","(1, 1, 1, 12)",0.5729238277493707,3553.941300705989,3573.538513665863,3.1966575936180175e-21,20051.637959231666,16568.611633146764,1.7633755418421746,1.7864036405754018,"San Francisco, CA"
38,6,"(2, 2, 1)","(1, 1, 1, 12)",0.5729238277493707,3553.941300705989,3573.538513665863,3.1966575936180175e-21,52146.58255887444,42872.11674375719,4.444759561730098,4.594658442310338,"San Francisco, CA"
38,12,"(2, 2, 1)","(1, 1, 1, 12)",0.5729238277493707,3553.941300705989,3573.538513665863,3.1966575936180175e-21,115553.04981493483,97092.74191163112,9.515059414203836,10.18819663592036,"San Francisco, CA"
39,3,"(1, 2, 0)","(1, 1, 1, 12)",0.40885309431311834,3623.9091444420183,3637.125160771785,5.834978072225715e-19,1528.0625917256323,1450.373224606233,0.14925152142272025,0.14912881356114754,"San Francisco, CA"
39,6,"(1, 2, 0)","(1, 1, 1, 12)",0.40885309431311834,3623.9091444420183,3637.125160771785,5.834978072225715e-19,4717.645593539557,3816.3242968340637,0.3803764677407307,0.37929274031164734,"San Francisco, CA"
39,12,"(1, 2, 0)","(1, 1, 1, 12)",0.40885309431311834,3623.9091444420183,3637.125160771785,5.834978072225715e-19,7226.931977651458,5440.1222342612555,0.5167210228354192,0.5149938662356462,"San Francisco, CA"
40,3,"(1, 2, 2)","(0, 1, 1, 12)",0.7548527608828287,3646.8811028023897,3663.38398321336,1.6673906813328422e-23,3516.2683474868395,3092.95402627221,0.30522452470760236,0.30462755799133545,"San Francisco, CA"
40,6,"(1, 2, 2)","(0, 1, 1, 12)",0.7548527608828287,3646.8811028023897,3663.38398321336,1.6673906813328422e-23,7405.672495441391,5579.024166451728,0.5308316089931782,0.5324654953490126,"San Francisco, CA"
40,12,"(1, 2, 2)","(0, 1, 1, 12)",0.7548527608828287,3646.8811028023897,3663.38398321336,1.6673906813328422e-23,20283.87070797103,14638.043978494572,1.3355454344587874,1.3271152937093043,"San Francisco, CA"
41,3,"(0, 2, 1)","(1, 1, 0, 12)",1.6865149185126629,3787.753253386112,3797.7925270366914,3.453558541999148e-24,18965.478438526363,15777.421278504693,1.4790598245625821,1.494921334311805,"San Francisco, CA"
41,6,"(0, 2, 1)","(1, 1, 0, 12)",1.6865149185126629,3787.753253386112,3797.7925270366914,3.453558541999148e-24,27479.61486133199,24433.976682370587,2.2482173473045597,2.2804956894019206,"San Francisco, CA"
41,12,"(0, 2, 1)","(1, 1, 0, 12)",1.6865149185126629,3787.753253386112,3797.7925270366914,3.453558541999148e-24,23574.908032277082,20754.670067508134,1.87387671800904,1.8833899834335248,"San Francisco, CA"
42,3,"(0, 2, 0)","(0, 1, 0, 12)",6.960656149833372,4108.933360019179,4112.359384287079,1.6363302043035983e-18,32824.41194488793,26276.863597430754,2.387544762297545,2.344068737537422,"San Francisco, CA"
42,6,"(0, 2, 0)","(0, 1, 0, 12)",6.960656149833372,4108.933360019179,4112.359384287079,1.6363302043035983e-18,86929.90206373311,71093.70676661923,6.407419002944105,6.117376679470926,"San Francisco, CA"
42,12,"(0, 2, 0)","(0, 1, 0, 12)",6.960656149833372,4108.933360019179,4112.359384287079,1.6363302043035983e-18,157078.4025818348,136329.47957937777,11.612392414186665,10.803908141603479,"San Francisco, CA"
43,3,"(1, 2, 1)","(1, 1, 0, 12)",0.4737007047401872,3876.719614085407,3890.166389186667,1.6942709042457101e-19,14060.855024604052,11622.800200319616,1.042954197674776,1.05095638340229,"San Francisco, CA"
43,6,"(1, 2, 1)","(1, 1, 0, 12)",0.4737007047401872,3876.719614085407,3890.166389186667,1.6942709042457101e-19,54787.383121378865,41722.541970578684,3.5919324622145288,3.70488858574544,"San Francisco, CA"
43,12,"(1, 2, 1)","(1, 1, 0, 12)",0.4737007047401872,3876.719614085407,3890.166389186667,1.6942709042457101e-19,106206.87709610845,90367.13508613735,7.525724580929229,7.933954315019065,"San Francisco, CA"
44,3,"(2, 2, 0)","(1, 1, 1, 12)",1.2259385376894298,3904.9033201880884,3921.7176480083394,5.247471399790285e-27,27250.42198418946,23073.281765963726,1.9619523137474684,1.9888732039659667,"San Francisco, CA"
44,6,"(2, 2, 0)","(1, 1, 1, 12)",1.2259385376894298,3904.9033201880884,3921.7176480083394,5.247471399790285e-27,44416.31911761931,39797.62385440676,3.2838352066765393,3.3517213966451243,"San Francisco, CA"
44,12,"(2, 2, 0)","(1, 1, 1, 12)",1.2259385376894298,3904.9033201880884,3921.7176480083394,5.247471399790285e-27,57359.45624534425,48060.45573938845,4.108934955439852,4.063039624939253,"San Francisco, CA"
45,3,"(0, 2, 0)","(0, 1, 1, 12)",1.7779490077279752,4059.60265072966,4066.41372293995,2.895515909510785e-17,39823.34212951254,32978.17931632899,2.6787148218378882,2.6276487642234336,"San Francisco, CA"
45,6,"(0, 2, 0)","(0, 1, 1, 12)",1.7779490077279752,4059.60265072966,4066.41372293995,2.895515909510785e-17,118486.25271613126,95189.44471753055,7.956677192675575,7.492165593436906,"San Francisco, CA"
45,12,"(0, 2, 0)","(0, 1, 1, 12)",1.7779490077279752,4059.60265072966,4066.41372293995,2.895515909510785e-17,280644.40655541985,232345.56957108746,20.67046441403529,17.946283863597287,"San Francisco, CA"
46,3,"(2, 2, 1)","(1, 1, 1, 12)",4.710112306450429,4016.385445436725,4036.6792599356827,3.53142642851977e-29,31436.97284288143,26314.58954170703,2.227671734982816,2.1925147107506473,"San Francisco, CA"
46,6,"(2, 2, 1)","(1, 1, 1, 12)",4.710112306450429,4016.385445436725,4036.6792599356827,3.53142642851977e-29,69507.11358914564,59024.789232197065,5.175455687267852,4.994325052761488,"San Francisco, CA"
46,12,"(2, 2, 1)","(1, 1, 1, 12)",4.710112306450429,4016.385445436725,4036.6792599356827,3.53142642851977e-29,137725.65979136332,119515.42668672653,10.864309149637478,10.128461162686095,"San Francisco, CA"
47,3,"(2, 2, 2)","(0, 1, 0, 12)",1.8338543130082863,4329.603751886154,4346.854298894973,2.3727438880796373e-37,2897.8175504512114,2836.813972092932,0.2512883104256645,0.25161947596035517,"San Francisco, CA"
47,6,"(2, 2, 2)","(0, 1, 0, 12)",1.8338543130082863,4329.603751886154,4346.854298894973,2.3727438880796373e-37,16032.892412390493,10974.34241021149,1.0043733295055657,0.9939495453619427,"San Francisco, CA"
47,12,"(2, 2, 2)","(0, 1, 0, 12)",1.8338543130082863,4329.603751886154,4346.854298894973,2.3727438880796373e-37,60181.085879121754,37306.56447524327,3.3912341600959186,3.524995252000814,"San Francisco, CA"
48,3,"(0, 2, 0)","(0, 1, 0, 12)",3.5128767808661956,4552.112070685838,4555.61425640673,2.974547310681537e-20,30550.700085650267,26846.757586526295,2.467248517090349,2.428360042962457,"San Francisco, CA"
48,6,"(0, 2, 0)","(0, 1, 0, 12)",3.5128767808661956,4552.112070685838,4555.61425640673,2.974547310681537e-20,35905.296726363646,32418.555675379506,2.987457962139106,2.9336489062705833,"San Francisco, CA"
48,12,"(0, 2, 0)","(0, 1, 0, 12)",3.5128767808661956,4552.112070685838,4555.61425640673,2.974547310681537e-20,119628.59130475002,88792.94223747058,8.01427694881385,8.594127849263318,"San Francisco, CA"
49,3,"(2, 2, 1)","(0, 1, 1, 12)",17.600337365232676,4242.012400757852,4259.164833460039,2.0626149318241728e-36,43742.66132336599,37136.98489646707,3.4196654640753867,3.502906910301906,"San Francisco, CA"
49,6,"(2, 2, 1)","(0, 1, 1, 12)",17.600337365232676,4242.012400757852,4259.164833460039,2.0626149318241728e-36,129646.96477519136,104294.27971965935,9.472604285254508,10.225699141381943,"San Francisco, CA"
49,12,"(2, 2, 1)","(0, 1, 1, 12)",17.600337365232676,4242.012400757852,4259.164833460039,2.0626149318241728e-36,293975.2534282196,246744.23036004207,22.224661792826094,26.474839366670714,"San Francisco, CA"
50,3,"(0, 2, 2)","(1, 1, 0, 12)",0.8646547663426886,4389.645562056109,4403.483291561056,3.5007871016787373e-38,30135.16737687646,26017.75416326158,2.3519714002420993,2.3896244532067663,"San Francisco, CA"
50,6,"(0, 2, 2)","(1, 1, 0, 12)",0.8646547663426886,4389.645562056109,4403.483291561056,3.5007871016787373e-38,46381.675957387895,42123.34274310506,3.785628289071542,3.8744606534560635,"San Francisco, CA"
50,12,"(0, 2, 2)","(1, 1, 0, 12)",0.8646547663426886,4389.645562056109,4403.483291561056,3.5007871016787373e-38,44674.45205417641,42083.66260922791,3.769434876496918,3.8513906753182297,"San Francisco, CA"
51,3,"(1, 1, 1)","(1, 1, 1, 12)",2.323151158204079,4476.702704016597,4494.004642595135,3.0541146405677847e-07,19484.64631153224,15925.843668534575,1.427818229152076,1.4127384779316658,"San Francisco, CA"
51,6,"(1, 1, 1)","(1, 1, 1, 12)",2.323151158204079,4476.702704016597,4494.004642595135,3.0541146405677847e-07,60196.98640120801,48018.84867676208,4.319911461049557,4.178737092583957,"San Francisco, CA"
51,12,"(1, 1, 1)","(1, 1, 1, 12)",2.323151158204079,4476.702704016597,4494.004642595135,3.0541146405677847e-07,98824.49181837679,87009.17076147035,7.689571627026423,7.3287457660731015,"San Francisco, CA"
52,3,"(2, 1, 2)","(1, 1, 1, 12)",3.2190565939091136,4417.791005447879,4441.967096223272,2.8030599782820337e-17,7685.431950222468,6905.652093283677,0.621602955041514,0.6192219788033799,"San Francisco, CA"
52,6,"(2, 1, 2)","(1, 1, 1, 12)",3.2190565939091136,4417.791005447879,4441.967096223272,2.8030599782820337e-17,6987.206175648418,6041.279707943555,0.5390744792636146,0.5378877546275893,"San Francisco, CA"
52,12,"(2, 1, 2)","(1, 1, 1, 12)",3.2190565939091136,4417.791005447879,4441.967096223272,2.8030599782820337e-17,34086.42429668563,25191.59563242481,2.2132787287536115,2.2575388601311372,"San Francisco, CA"
53,3,"(0, 1, 0)","(1, 1, 0, 12)",2.8507005713730384,5294.220818031972,5301.2520083051395,0.003237099151021484,4420.421492886973,3585.917837950634,0.3144703035331788,0.3152177810551228,"San Francisco, CA"
53,6,"(0, 1, 0)","(1, 1, 0, 12)",2.8507005713730384,5294.220818031972,5301.2520083051395,0.003237099151021484,14077.649951434729,11034.881815236839,0.9657011692448276,0.9733586009362477,"San Francisco, CA"
53,12,"(0, 1, 0)","(1, 1, 0, 12)",2.8507005713730384,5294.220818031972,5301.2520083051395,0.003237099151021484,37326.741061660054,30308.300923860923,2.659834102924244,2.714793969088546,"San Francisco, CA"
54,3,"(2, 1, 2)","(1, 1, 0, 12)",1.7981371924551262,4579.991603432002,4600.933730157499,9.739640221749567e-17,13434.480520110377,11517.16484741789,1.0078156292878038,1.0147858755289647,"San Francisco, CA"
54,6,"(2, 1, 2)","(1, 1, 0, 12)",1.7981371924551262,4579.991603432002,4600.933730157499,9.739640221749567e-17,28500.15694990809,24377.176302832784,2.1378983440981143,2.1696839880003287,"San Francisco, CA"
54,12,"(2, 1, 2)","(1, 1, 0, 12)",1.7981371924551262,4579.991603432002,4600.933730157499,9.739640221749567e-17,43216.008246343255,38424.84873458419,3.3843915125714616,3.4585453964774233,"San Francisco, CA"
0,3,"(2, 1, 1)","(1, 0, 0, 12)",0.9622648309492801,1530.8665212434,1543.6100072047138,2.4219818580000505e-05,44.088213221715336,36.3323824297889,0.023794329994355948,0.0237985160591794,"Miami, FL"
0,6,"(2, 1, 1)","(1, 0, 0, 12)",0.9622648309492801,1530.8665212434,1543.6100072047138,2.4219818580000505e-05,320.020284628269,240.3440553181766,0.15958759588468174,0.15981445024214372,"Miami, FL"
0,12,"(2, 1, 1)","(1, 0, 0, 12)",0.9622648309492801,1530.8665212434,1543.6100072047138,2.4219818580000505e-05,1391.6871694422923,934.2186513531536,0.6321047533235903,0.6366035783998298,"Miami, FL"
1,3,"(0, 1, 2)","(1, 1, 1, 12)",2.449423062238055,1595.1604742439704,1607.4170381891524,0.0011898692083485217,1063.8016049866037,955.2511052268092,0.6360480949730823,0.6335435364467928,"Miami, FL"
1,6,"(0, 1, 2)","(1, 1, 1, 12)",2.449423062238055,1595.1604742439704,1607.4170381891524,0.0011898692083485217,1140.3435852608293,1028.139033357317,0.6895329488328266,0.6866192418880925,"Miami, FL"
1,12,"(0, 1, 2)","(1, 1, 1, 12)",2.449423062238055,1595.1604742439704,1607.4170381891524,0.0011898692083485217,4576.390361084651,3332.01242717817,2.2534235934875895,2.2997708518607887,"Miami, FL"
2,3,"(2, 1, 0)","(1, 0, 1, 12)",0.13107586067540936,1621.2666444291854,1634.314295435747,6.226519568541134e-05,475.28916498672294,350.7998025324002,0.2377557706438952,0.23827606410267219,"Miami, FL"
2,6,"(2, 1, 0)","(1, 0, 1, 12)",0.13107586067540936,1621.2666444291854,1634.314295435747,6.226519568541134e-05,1964.2645145555034,1480.5953854979646,1.005094503454893,1.014078440304549,"Miami, FL"
2,12,"(2, 1, 0)","(1, 0, 1, 12)",0.13107586067540936,1621.2666444291854,1634.314295435747,6.226519568541134e-05,5601.0106381085025,4460.797260335217,3.0124689540051404,3.085786622236966,"Miami, FL"
3,3,"(1, 1, 2)","(1, 0, 0, 12)",0.32360628416679627,1638.3835253140326,1651.6203810778,0.0282540463620719,359.7745216125165,301.76733990815893,0.20487991387718482,0.2051786767179973,"Miami, FL"
3,6,"(1, 1, 2)","(1, 0, 0, 12)",0.32360628416679627,1638.3835253140326,1651.6203810778,0.0282540463620719,1006.7239371923163,826.8971274139864,0.5599029653269747,0.5622348261727704,"Miami, FL"
3,12,"(1, 1, 2)","(1, 0, 0, 12)",0.32360628416679627,1638.3835253140326,1651.6203810778,0.0282540463620719,3347.699188589054,2533.4740683259297,1.6882293706082696,1.7132811846525802,"Miami, FL"
4,3,"(2, 1, 2)","(0, 0, 0, 12)",0.4404231847827865,1831.6566895566134,1845.440650400021,0.03280749101051692,250.61345630989385,245.5038279861134,0.1661330068150861,0.1662769016334311,"Miami, FL"
4,6,"(2, 1, 2)","(0, 0, 0, 12)",0.4404231847827865,1831.6566895566134,1845.440650400021,0.03280749101051692,622.3339146232146,488.6912541181664,0.32907695604422066,0.3299540683643545,"Miami, FL"
4,12,"(2, 1, 2)","(0, 0, 0, 12)",0.4404231847827865,1831.6566895566134,1845.440650400021,0.03280749101051692,3975.024540225877,2819.8204814417113,1.8352409842491955,1.8689173672406825,"Miami, FL"
5,3,"(1, 1, 2)","(1, 0, 0, 12)",0.7275161738100906,1721.7353212602397,1735.2491577091537,0.0212324839978294,905.1813568580376,724.1381644299545,0.4865388016311321,0.488392027313153,"Miami, FL"
5,6,"(1, 1, 2)","(1, 0, 0, 12)",0.7275161738100906,1721.7353212602397,1735.2491577091537,0.0212324839978294,2807.917441048412,2232.4569622552176,1.4778693223079196,1.495263403854522,"Miami, FL"
5,12,"(1, 1, 2)","(1, 0, 0, 12)",0.7275161738100906,1721.7353212602397,1735.2491577091537,0.0212324839978294,8697.712502350878,6777.511758934612,4.2826695942113,4.43606840139747,"Miami, FL"
6,3,"(0, 1, 2)","(1, 0, 0, 12)",0.5768600518705594,2262.5240932825573,2273.536596352067,0.9999999996573495,1204.7628742464694,939.6726897684372,0.6182465782633677,0.6213968253785539,"Miami, FL"
6,6,"(0, 1, 2)","(1, 0, 0, 12)",0.5768600518705594,2262.5240932825573,2273.536596352067,0.9999999996573495,3586.2967973316727,2835.923515748242,1.8299660713458055,1.8569440466503149,"Miami, FL"
6,12,"(0, 1, 2)","(1, 0, 0, 12)",0.5768600518705594,2262.5240932825573,2273.536596352067,0.9999999996573495,11622.266960975285,9111.999039253738,5.520102839162797,5.77358418115281,"Miami, FL"
7,3,"(0, 1, 2)","(0, 0, 0, 12)",0.8306289499405572,2284.1359549562685,2292.720715252001,0.9999999998201778,2235.0807711702564,1825.9987234500004,1.1693779173143624,1.1796712255368236,"Miami, FL"
7,6,"(0, 1, 2)","(0, 0, 0, 12)",0.8306289499405572,2284.1359549562685,2292.720715252001,0.9999999998201778,6355.629725358483,5135.080193130455,3.1847227997941574,3.2634389172845717,"Miami, FL"
7,12,"(0, 1, 2)","(0, 0, 0, 12)",0.8306289499405572,2284.1359549562685,2292.720715252001,0.9999999998201778,15425.160177078076,12753.113537416857,7.422622172663059,7.838833836552612,"Miami, FL"
8,3,"(1, 1, 0)","(0, 1, 0, 12)",0.6111368892618021,1986.526233687372,1992.1761962053044,8.016475449667076e-06,1245.6481851486676,1081.0188844261284,0.6629139441177857,0.6658217278760166,"Miami, FL"
8,6,"(1, 1, 0)","(0, 1, 0, 12)",0.6111368892618021,1986.526233687372,1992.1761962053044,8.016475449667076e-06,2544.352630273435,2212.152011408165,1.3141731569941242,1.3255434059401912,"Miami, FL"
8,12,"(1, 1, 0)","(0, 1, 0, 12)",0.6111368892618021,1986.526233687372,1992.1761962053044,8.016475449667076e-06,2997.1783391745535,2768.233913749078,1.5768681097472976,1.5914965044160412,"Miami, FL"
9,3,"(1, 1, 0)","(0, 1, 1, 12)",2.06813778009796,1859.4835046663075,1867.7030441352656,2.514980606469131e-07,345.53334743373557,215.6737710707724,0.1252124366268726,0.1250122472083062,"Miami, FL"
9,6,"(1, 1, 0)","(0, 1, 1, 12)",2.06813778009796,1859.4835046663075,1867.7030441352656,2.514980606469131e-07,1685.7055984191286,1229.529209943333,0.6912083865969626,0.6867986114008241,"Miami, FL"
9,12,"(1, 1, 0)","(0, 1, 1, 12)",2.06813778009796,1859.4835046663075,1867.7030441352656,2.514980606469131e-07,6878.440668550105,5031.80387374173,2.6684402557536746,2.6053927470843967,"Miami, FL"
10,3,"(2, 1, 1)","(0, 0, 1, 12)",1.1642740691125812,1945.4825030433346,1959.59221026886,5.022140213926613e-07,87.66896528164004,72.60232041793643,0.04053165418664059,0.04054353302968873,"Miami, FL"
10,6,"(2, 1, 1)","(0, 0, 1, 12)",1.1642740691125812,1945.4825030433346,1959.59221026886,5.022140213926613e-07,259.56243145357536,214.5011244295165,0.11643740633673315,0.11653593111218732,"Miami, FL"
10,12,"(2, 1, 1)","(0, 0, 1, 12)",1.1642740691125812,1945.4825030433346,1959.59221026886,5.022140213926613e-07,605.8667277742566,466.109665430944,0.24009312114871514,0.2405658089355086,"Miami, FL"
11,3,"(0, 1, 1)","(0, 0, 1, 12)",3.055056849641918,2360.6084257307143,2369.2291129606824,0.9999999834927953,4290.016964557411,3894.1892115173105,2.0920877438336363,2.1188685488742935,"Miami, FL"
11,6,"(0, 1, 1)","(0, 0, 1, 12)",3.055056849641918,2360.6084257307143,2369.2291129606824,0.9999999834927953,6719.511117000321,6162.046040340021,3.239558850034321,3.302648203025852,"Miami, FL"
11,12,"(0, 1, 1)","(0, 0, 1, 12)",3.055056849641918,2360.6084257307143,2369.2291129606824,0.9999999834927953,10383.098409793349,9576.236926056508,4.835197162900328,4.974400534518356,"Miami, FL"
12,3,"(2, 1, 1)","(0, 0, 1, 12)",1.7253230782999773,2026.924826838885,2041.268626290776,2.27051182308216e-07,119.71850952872964,94.85794693115167,0.04918172835741224,0.04919555735711541,"Miami, FL"
12,6,"(2, 1, 1)","(0, 0, 1, 12)",1.7253230782999773,2026.924826838885,2041.268626290776,2.27051182308216e-07,628.649246091122,464.1900097731802,0.23368376447686018,0.2341781716501999,"Miami, FL"
12,12,"(2, 1, 1)","(0, 0, 1, 12)",1.7253230782999773,2026.924826838885,2041.268626290776,2.27051182308216e-07,1398.6977351830615,1151.7946836501335,0.5592740857821562,0.5615549424457071,"Miami, FL"
13,3,"(2, 1, 0)","(0, 0, 0, 12)",0.05209191558277472,2233.9454183006956,2242.940147612767,1.1761949836043065e-06,129.19518547350603,105.64507342565533,0.05299246612761682,0.05301350018778532,"Miami, FL"
13,6,"(2, 1, 0)","(0, 0, 0, 12)",0.05209191558277472,2233.9454183006956,2242.940147612767,1.1761949836043065e-06,230.8272439488519,175.85377774512745,0.08629232902843707,0.08625062582620918,"Miami, FL"
13,12,"(2, 1, 0)","(0, 0, 0, 12)",0.05209191558277472,2233.9454183006956,2242.940147612767,1.1761949836043065e-06,741.9371169925246,596.2067682897492,0.28182761215939034,0.2812320551191278,"Miami, FL"
14,3,"(2, 1, 2)","(1, 0, 1, 12)",0.0775048615183005,2036.3947757559974,2056.552749380683,0.3632305590369692,465.5415065876556,421.16324329110404,0.20503077108791154,0.20528692950744745,"Miami, FL"
14,6,"(2, 1, 2)","(1, 0, 1, 12)",0.0775048615183005,2036.3947757559974,2056.552749380683,0.3632305590369692,802.3894579067133,711.1546967590742,0.34049542742408073,0.34122820503731105,"Miami, FL"
14,12,"(2, 1, 2)","(1, 0, 1, 12)",0.0775048615183005,2036.3947757559974,2056.552749380683,0.3632305590369692,1825.594154834388,1562.4421796844836,0.7226966331728775,0.7262217994155682,"Miami, FL"
15,3,"(2, 1, 1)","(1, 0, 0, 12)",0.09185496194584077,2150.0827809559414,2164.7585989358568,7.441253835585406e-08,144.46546795322539,139.7134696756451,0.06653453105403688,0.06653207726780795,"Miami, FL"
15,6,"(2, 1, 1)","(1, 0, 0, 12)",0.09185496194584077,2150.0827809559414,2164.7585989358568,7.441253835585406e-08,518.8890032180365,423.83715366814187,0.19737221988932116,0.19764905008211983,"Miami, FL"
15,12,"(2, 1, 1)","(1, 0, 0, 12)",0.09185496194584077,2150.0827809559414,2164.7585989358568,7.441253835585406e-08,1825.7872971350268,1365.8544881548441,0.6122994993123384,0.615597335423865,"Miami, FL"
16,3,"(2, 1, 0)","(0, 0, 1, 12)",0.0838412687005151,2208.120557194139,2220.0229688307877,4.7628999907885314e-07,317.1831553128712,240.29544492304558,0.11093630537867646,0.11082986455731862,"Miami, FL"
16,6,"(2, 1, 0)","(0, 0, 1, 12)",0.0838412687005151,2208.120557194139,2220.0229688307877,4.7628999907885314e-07,677.5675971042916,570.7515619219193,0.2597429145584324,0.25927090730532154,"Miami, FL"
16,12,"(2, 1, 0)","(0, 0, 1, 12)",0.0838412687005151,2208.120557194139,2220.0229688307877,4.7628999907885314e-07,657.825967384713,579.1944753527447,0.2582098060446683,0.25795548258712153,"Miami, FL"
17,3,"(2, 1, 1)","(1, 0, 1, 12)",0.09570020065904854,2231.7969513476214,2249.5838922691673,3.128229386531528e-08,629.7957966156641,532.1799000390844,0.24039169535374758,0.2407955972012887,"Miami, FL"
17,6,"(2, 1, 1)","(1, 0, 1, 12)",0.09570020065904854,2231.7969513476214,2249.5838922691673,3.128229386531528e-08,1870.7106951456083,1498.266558745226,0.664039700439013,0.6674655737811941,"Miami, FL"
17,12,"(2, 1, 1)","(1, 0, 1, 12)",0.09570020065904854,2231.7969513476214,2249.5838922691673,3.128229386531528e-08,4907.792508553045,4026.5493024026778,1.725229147950538,1.7473407939605008,"Miami, FL"
18,3,"(1, 1, 1)","(0, 0, 1, 12)",0.12283068782240776,2299.3622019324066,2311.401132350755,0.003316275510754,535.299269904855,457.7785016510461,0.2015997210122058,0.20187665803988875,"Miami, FL"
18,6,"(1, 1, 1)","(0, 0, 1, 12)",0.12283068782240776,2299.3622019324066,2311.401132350755,0.003316275510754,1221.9515862737123,1043.6394223012612,0.451406000112797,0.45279702735335475,"Miami, FL"
18,12,"(1, 1, 1)","(0, 0, 1, 12)",0.12283068782240776,2299.3622019324066,2311.401132350755,0.003316275510754,1672.2110641684003,1525.458581194546,0.6437238519535755,0.6461996014581027,"Miami, FL"
19,3,"(0, 2, 2)","(0, 0, 0, 12)",0.0666360472693205,2406.5668857792957,2415.8706408860367,3.6798978675527035e-05,355.0453071226601,251.29142160849491,0.10754804360540379,0.10743300177357094,"Miami, FL"
19,6,"(0, 2, 2)","(0, 0, 0, 12)",0.0666360472693205,2406.5668857792957,2415.8706408860367,3.6798978675527035e-05,1326.8622452316704,1017.6869655177434,0.42931900118471117,0.42776704632472284,"Miami, FL"
19,12,"(0, 2, 2)","(0, 0, 0, 12)",0.0666360472693205,2406.5668857792957,2415.8706408860367,3.6798978675527035e-05,2991.791249713304,2473.127264120694,1.0149892012579038,1.0076020247089463,"Miami, FL"
20,3,"(0, 2, 0)","(1, 0, 1, 12)",0.19014888113162035,2403.768911235876,2412.9503840212146,4.643905940719023e-05,304.63145521382563,291.8628845679632,0.12287061316213307,0.12278858924792445,"Miami, FL"
20,6,"(0, 2, 0)","(1, 0, 1, 12)",0.19014888113162035,2403.768911235876,2412.9503840212146,4.643905940719023e-05,303.50416813723797,296.21495043464046,0.12349113496048761,0.12341113332845915,"Miami, FL"
20,12,"(0, 2, 0)","(1, 0, 1, 12)",0.19014888113162035,2403.768911235876,2412.9503840212146,4.643905940719023e-05,496.3895934033655,442.58248275990627,0.17915774694834816,0.17895982594003734,"Miami, FL"
21,3,"(0, 2, 0)","(0, 0, 0, 12)",0.6672966382027633,2606.7120688774567,2609.882926280833,3.653153432842846e-05,107.22351397642322,92.68183470822987,0.03812351761824324,0.038133203034411804,"Miami, FL"
21,6,"(0, 2, 0)","(0, 0, 0, 12)",0.6672966382027633,2606.7120688774567,2609.882926280833,3.653153432842846e-05,107.70486812772918,90.48298029191695,0.03697227336772573,0.03698188321133064,"Miami, FL"
21,12,"(0, 2, 0)","(0, 0, 0, 12)",0.6672966382027633,2606.7120688774567,2609.882926280833,3.653153432842846e-05,511.0908893052017,338.32266116113414,0.13306520054352536,0.1328817553732753,"Miami, FL"
22,3,"(2, 2, 0)","(1, 0, 1, 12)",0.1776494976748786,2411.0533731445707,2426.3990319964887,3.3290817132839506e-07,414.0025150576549,360.8939796874183,0.1454540496587507,0.14531543313140657,"Miami, FL"
22,6,"(2, 2, 0)","(1, 0, 1, 12)",0.1776494976748786,2411.0533731445707,2426.3990319964887,3.3290817132839506e-07,778.4276281098661,660.4425873247237,0.262599305340311,0.2621250742592264,"Miami, FL"
22,12,"(2, 2, 0)","(1, 0, 1, 12)",0.1776494976748786,2411.0533731445707,2426.3990319964887,3.3290817132839506e-07,1994.8917834454842,1679.0759330978108,0.6512838081503517,0.6483339681114142,"Miami, FL"
23,3,"(1, 1, 2)","(1, 0, 0, 12)",0.12183845880911913,2434.9796153112347,2450.475676328393,0.0012300802709876637,197.60447276503746,196.4098784144735,0.07780769711047646,0.07781321165608461,"Miami, FL"
